,timesteps,units,numerical units,dropout,learning_rate,cnn_filter,cnn_kernel,cnn_pool,f1_score,threshold,best_report,confusion_matrix
465,50,128,16,0.5,0.001,128,3,3,0.37142857142857144,0.0,"{'0': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 18.0}, '1': {'precision': 0.5909090909090909, 'recall': 1.0, 'f1-score': 0.7428571428571429, 'support': 26.0}, 'accuracy': 0.5909090909090909, 'macro avg': {'precision': 0.29545454545454547, 'recall': 0.5, 'f1-score': 0.37142857142857144, 'support': 44.0}, 'weighted avg': {'precision': 0.3491735537190083, 'recall': 0.5909090909090909, 'f1-score': 0.438961038961039, 'support': 44.0}}","[[ 0 18]
 [ 0 26]]"
466,50,128,16,0.5,0.001,128,5,2,0.2903225806451613,0.5,"{'0': {'precision': 0.4090909090909091, 'recall': 1.0, 'f1-score': 0.5806451612903226, 'support': 18.0}, '1': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 26.0}, 'accuracy': 0.4090909090909091, 'macro avg': {'precision': 0.20454545454545456, 'recall': 0.5, 'f1-score': 0.2903225806451613, 'support': 44.0}, 'weighted avg': {'precision': 0.16735537190082647, 'recall': 0.4090909090909091, 'f1-score': 0.23753665689149564, 'support': 44.0}}","[[18  0]
 [26  0]]"
467,50,128,16,0.5,0.001,128,5,3,0.5493261455525607,0.5,"{'0': {'precision': 0.4857142857142857, 'recall': 0.9444444444444444, 'f1-score': 0.6415094339622641, 'support': 18.0}, '1': {'precision': 0.8888888888888888, 'recall': 0.3076923076923077, 'f1-score': 0.45714285714285713, 'support': 26.0}, 'accuracy': 0.5681818181818182, 'macro avg': {'precision': 0.6873015873015873, 'recall': 0.6260683760683761, 'f1-score': 0.5493261455525607, 'support': 44.0}, 'weighted avg': {'precision': 0.723953823953824, 'recall': 0.5681818181818182, 'f1-score': 0.5325655476598873, 'support': 44.0}}","[[17  1]
 [18  8]]"
468,50,128,16,0.5,0.0005,64,2,2,0.37042925278219396,0.5,"{'0': {'precision': 0.36363636363636365, 'recall': 0.6666666666666666, 'f1-score': 0.47058823529411764, 'support': 18.0}, '1': {'precision': 0.45454545454545453, 'recall': 0.19230769230769232, 'f1-score': 0.2702702702702703, 'support': 26.0}, 'accuracy': 0.38636363636363635, 'macro avg': {'precision': 0.40909090909090906, 'recall': 0.42948717948717946, 'f1-score': 0.37042925278219396, 'support': 44.0}, 'weighted avg': {'precision': 0.41735537190082644, 'recall': 0.38636363636363635, 'f1-score': 0.3522185286891169, 'support': 44.0}}","[[12  6]
 [21  5]]"
469,50,128,16,0.5,0.0005,64,2,3,0.2903225806451613,0.5,"{'0': {'precision': 0.4090909090909091, 'recall': 1.0, 'f1-score': 0.5806451612903226, 'support': 18.0}, '1': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 26.0}, 'accuracy': 0.4090909090909091, 'macro avg': {'precision': 0.20454545454545456, 'recall': 0.5, 'f1-score': 0.2903225806451613, 'support': 44.0}, 'weighted avg': {'precision': 0.16735537190082647, 'recall': 0.4090909090909091, 'f1-score': 0.23753665689149564, 'support': 44.0}}","[[18  0]
 [26  0]]"
470,50,128,16,0.5,0.0005,64,3,2,0.37142857142857144,0.0,"{'0': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 18.0}, '1': {'precision': 0.5909090909090909, 'recall': 1.0, 'f1-score': 0.7428571428571429, 'support': 26.0}, 'accuracy': 0.5909090909090909, 'macro avg': {'precision': 0.29545454545454547, 'recall': 0.5, 'f1-score': 0.37142857142857144, 'support': 44.0}, 'weighted avg': {'precision': 0.3491735537190083, 'recall': 0.5909090909090909, 'f1-score': 0.438961038961039, 'support': 44.0}}","[[ 0 18]
 [ 0 26]]"
471,50,128,16,0.5,0.0005,64,3,3,0.37142857142857144,0.0,"{'0': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 18.0}, '1': {'precision': 0.5909090909090909, 'recall': 1.0, 'f1-score': 0.7428571428571429, 'support': 26.0}, 'accuracy': 0.5909090909090909, 'macro avg': {'precision': 0.29545454545454547, 'recall': 0.5, 'f1-score': 0.37142857142857144, 'support': 44.0}, 'weighted avg': {'precision': 0.3491735537190083, 'recall': 0.5909090909090909, 'f1-score': 0.438961038961039, 'support': 44.0}}","[[ 0 18]
 [ 0 26]]"
472,50,128,16,0.5,0.0005,64,5,2,0.37142857142857144,0.0,"{'0': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 18.0}, '1': {'precision': 0.5909090909090909, 'recall': 1.0, 'f1-score': 0.7428571428571429, 'support': 26.0}, 'accuracy': 0.5909090909090909, 'macro avg': {'precision': 0.29545454545454547, 'recall': 0.5, 'f1-score': 0.37142857142857144, 'support': 44.0}, 'weighted avg': {'precision': 0.3491735537190083, 'recall': 0.5909090909090909, 'f1-score': 0.438961038961039, 'support': 44.0}}","[[ 0 18]
 [ 0 26]]"
473,50,128,16,0.5,0.0005,64,5,3,0.37142857142857144,0.0,"{'0': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 18.0}, '1': {'precision': 0.5909090909090909, 'recall': 1.0, 'f1-score': 0.7428571428571429, 'support': 26.0}, 'accuracy': 0.5909090909090909, 'macro avg': {'precision': 0.29545454545454547, 'recall': 0.5, 'f1-score': 0.37142857142857144, 'support': 44.0}, 'weighted avg': {'precision': 0.3491735537190083, 'recall': 0.5909090909090909, 'f1-score': 0.438961038961039, 'support': 44.0}}","[[ 0 18]
 [ 0 26]]"
474,50,128,16,0.5,0.0005,128,2,2,0.32767402376910015,0.5,"{'0': {'precision': 0.38461538461538464, 'recall': 0.8333333333333334, 'f1-score': 0.5263157894736842, 'support': 18.0}, '1': {'precision': 0.4, 'recall': 0.07692307692307693, 'f1-score': 0.12903225806451613, 'support': 26.0}, 'accuracy': 0.38636363636363635, 'macro avg': {'precision': 0.39230769230769236, 'recall': 0.4551282051282052, 'f1-score': 0.32767402376910015, 'support': 44.0}, 'weighted avg': {'precision': 0.3937062937062938, 'recall': 0.38636363636363635, 'f1-score': 0.29155733909553944, 'support': 44.0}}","[[15  3]
 [24  2]]"
475,50,128,16,0.5,0.0005,128,2,3,0.37142857142857144,0.0,"{'0': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 18.0}, '1': {'precision': 0.5909090909090909, 'recall': 1.0, 'f1-score': 0.7428571428571429, 'support': 26.0}, 'accuracy': 0.5909090909090909, 'macro avg': {'precision': 0.29545454545454547, 'recall': 0.5, 'f1-score': 0.37142857142857144, 'support': 44.0}, 'weighted avg': {'precision': 0.3491735537190083, 'recall': 0.5909090909090909, 'f1-score': 0.438961038961039, 'support': 44.0}}","[[ 0 18]
 [ 0 26]]"
476,50,128,16,0.5,0.0005,128,3,2,0.5454545454545454,0.5,"{'0': {'precision': 0.46153846153846156, 'recall': 0.6666666666666666, 'f1-score': 0.5454545454545454, 'support': 18.0}, '1': {'precision': 0.6666666666666666, 'recall': 0.46153846153846156, 'f1-score': 0.5454545454545454, 'support': 26.0}, 'accuracy': 0.5454545454545454, 'macro avg': {'precision': 0.5641025641025641, 'recall': 0.5641025641025641, 'f1-score': 0.5454545454545454, 'support': 44.0}, 'weighted avg': {'precision': 0.5827505827505828, 'recall': 0.5454545454545454, 'f1-score': 0.5454545454545454, 'support': 44.0}}","[[12  6]
 [14 12]]"
477,50,128,16,0.5,0.0005,128,3,3,0.37142857142857144,0.0,"{'0': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 18.0}, '1': {'precision': 0.5909090909090909, 'recall': 1.0, 'f1-score': 0.7428571428571429, 'support': 26.0}, 'accuracy': 0.5909090909090909, 'macro avg': {'precision': 0.29545454545454547, 'recall': 0.5, 'f1-score': 0.37142857142857144, 'support': 44.0}, 'weighted avg': {'precision': 0.3491735537190083, 'recall': 0.5909090909090909, 'f1-score': 0.438961038961039, 'support': 44.0}}","[[ 0 18]
 [ 0 26]]"
478,50,128,16,0.5,0.0005,128,5,2,0.26666666666666666,0.5,"{'0': {'precision': 0.38095238095238093, 'recall': 0.8888888888888888, 'f1-score': 0.5333333333333333, 'support': 18.0}, '1': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 26.0}, 'accuracy': 0.36363636363636365, 'macro avg': {'precision': 0.19047619047619047, 'recall': 0.4444444444444444, 'f1-score': 0.26666666666666666, 'support': 44.0}, 'weighted avg': {'precision': 0.15584415584415584, 'recall': 0.36363636363636365, 'f1-score': 0.21818181818181817, 'support': 44.0}}","[[16  2]
 [26  0]]"
479,50,128,16,0.5,0.0005,128,5,3,0.4058280028429282,0.5,"{'0': {'precision': 0.3333333333333333, 'recall': 0.05555555555555555, 'f1-score': 0.09523809523809523, 'support': 18.0}, '1': {'precision': 0.5853658536585366, 'recall': 0.9230769230769231, 'f1-score': 0.7164179104477612, 'support': 26.0}, 'accuracy': 0.5681818181818182, 'macro avg': {'precision': 0.45934959349593496, 'recall': 0.48931623931623935, 'f1-score': 0.4058280028429282, 'support': 44.0}, 'weighted avg': {'precision': 0.48226164079822614, 'recall': 0.5681818181818182, 'f1-score': 0.46229889513471606, 'support': 44.0}}","[[ 1 17]
 [ 2 24]]"
480,50,64,8,0.2,0.001,64,2,2,0.37142857142857144,0.5,"{'0': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 18.0}, '1': {'precision': 0.5909090909090909, 'recall': 1.0, 'f1-score': 0.7428571428571429, 'support': 26.0}, 'accuracy': 0.5909090909090909, 'macro avg': {'precision': 0.29545454545454547, 'recall': 0.5, 'f1-score': 0.37142857142857144, 'support': 44.0}, 'weighted avg': {'precision': 0.3491735537190083, 'recall': 0.5909090909090909, 'f1-score': 0.438961038961039, 'support': 44.0}}","[[ 0 18]
 [ 0 26]]"
481,50,64,8,0.2,0.001,64,2,3,0.5416666666666667,0.5,"{'0': {'precision': 0.4666666666666667, 'recall': 0.7777777777777778, 'f1-score': 0.5833333333333334, 'support': 18.0}, '1': {'precision': 0.7142857142857143, 'recall': 0.38461538461538464, 'f1-score': 0.5, 'support': 26.0}, 'accuracy': 0.5454545454545454, 'macro avg': {'precision': 0.5904761904761905, 'recall': 0.5811965811965812, 'f1-score': 0.5416666666666667, 'support': 44.0}, 'weighted avg': {'precision': 0.6129870129870131, 'recall': 0.5454545454545454, 'f1-score': 0.5340909090909091, 'support': 44.0}}","[[14  4]
 [16 10]]"
482,50,64,8,0.2,0.001,64,3,2,0.40700808625336926,0.5,"{'0': {'precision': 0.4, 'recall': 0.7777777777777778, 'f1-score': 0.5283018867924528, 'support': 18.0}, '1': {'precision': 0.5555555555555556, 'recall': 0.19230769230769232, 'f1-score': 0.2857142857142857, 'support': 26.0}, 'accuracy': 0.4318181818181818, 'macro avg': {'precision': 0.4777777777777778, 'recall': 0.48504273504273504, 'f1-score': 0.40700808625336926, 'support': 44.0}, 'weighted avg': {'precision': 0.4919191919191919, 'recall': 0.4318181818181818, 'f1-score': 0.38495466797353584, 'support': 44.0}}","[[14  4]
 [21  5]]"
483,50,64,8,0.2,0.001,64,3,3,0.2903225806451613,0.5,"{'0': {'precision': 0.4090909090909091, 'recall': 1.0, 'f1-score': 0.5806451612903226, 'support': 18.0}, '1': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 26.0}, 'accuracy': 0.4090909090909091, 'macro avg': {'precision': 0.20454545454545456, 'recall': 0.5, 'f1-score': 0.2903225806451613, 'support': 44.0}, 'weighted avg': {'precision': 0.16735537190082647, 'recall': 0.4090909090909091, 'f1-score': 0.23753665689149564, 'support': 44.0}}","[[18  0]
 [26  0]]"
484,50,64,8,0.2,0.001,64,5,2,0.4238095238095238,0.5,"{'0': {'precision': 0.3, 'recall': 0.16666666666666666, 'f1-score': 0.21428571428571427, 'support': 18.0}, '1': {'precision': 0.5588235294117647, 'recall': 0.7307692307692307, 'f1-score': 0.6333333333333333, 'support': 26.0}, 'accuracy': 0.5, 'macro avg': {'precision': 0.4294117647058824, 'recall': 0.4487179487179487, 'f1-score': 0.4238095238095238, 'support': 44.0}, 'weighted avg': {'precision': 0.45294117647058824, 'recall': 0.5, 'f1-score': 0.4619047619047619, 'support': 44.0}}","[[ 3 15]
 [ 7 19]]"
485,50,64,8,0.2,0.001,64,5,3,0.3425287356321839,0.5,"{'0': {'precision': 0.4, 'recall': 0.8888888888888888, 'f1-score': 0.5517241379310345, 'support': 18.0}, '1': {'precision': 0.5, 'recall': 0.07692307692307693, 'f1-score': 0.13333333333333333, 'support': 26.0}, 'accuracy': 0.4090909090909091, 'macro avg': {'precision': 0.45, 'recall': 0.48290598290598286, 'f1-score': 0.3425287356321839, 'support': 44.0}, 'weighted avg': {'precision': 0.45909090909090905, 'recall': 0.4090909090909091, 'f1-score': 0.3044932079414838, 'support': 44.0}}","[[16  2]
 [24  2]]"
486,50,64,8,0.2,0.001,128,2,2,0.37142857142857144,0.0,"{'0': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 18.0}, '1': {'precision': 0.5909090909090909, 'recall': 1.0, 'f1-score': 0.7428571428571429, 'support': 26.0}, 'accuracy': 0.5909090909090909, 'macro avg': {'precision': 0.29545454545454547, 'recall': 0.5, 'f1-score': 0.37142857142857144, 'support': 44.0}, 'weighted avg': {'precision': 0.3491735537190083, 'recall': 0.5909090909090909, 'f1-score': 0.438961038961039, 'support': 44.0}}","[[ 0 18]
 [ 0 26]]"
487,50,64,8,0.2,0.001,128,2,3,0.4078674948240165,0.5,"{'0': {'precision': 0.35714285714285715, 'recall': 0.5555555555555556, 'f1-score': 0.43478260869565216, 'support': 18.0}, '1': {'precision': 0.5, 'recall': 0.3076923076923077, 'f1-score': 0.38095238095238093, 'support': 26.0}, 'accuracy': 0.4090909090909091, 'macro avg': {'precision': 0.4285714285714286, 'recall': 0.43162393162393164, 'f1-score': 0.4078674948240165, 'support': 44.0}, 'weighted avg': {'precision': 0.4415584415584416, 'recall': 0.4090909090909091, 'f1-score': 0.40297383775644646, 'support': 44.0}}","[[10  8]
 [18  8]]"
488,50,64,8,0.2,0.001,128,3,2,0.37142857142857144,0.5,"{'0': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 18.0}, '1': {'precision': 0.5909090909090909, 'recall': 1.0, 'f1-score': 0.7428571428571429, 'support': 26.0}, 'accuracy': 0.5909090909090909, 'macro avg': {'precision': 0.29545454545454547, 'recall': 0.5, 'f1-score': 0.37142857142857144, 'support': 44.0}, 'weighted avg': {'precision': 0.3491735537190083, 'recall': 0.5909090909090909, 'f1-score': 0.438961038961039, 'support': 44.0}}","[[ 0 18]
 [ 0 26]]"
489,50,64,8,0.2,0.001,128,3,3,0.34328358208955223,0.5,"{'0': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 18.0}, '1': {'precision': 0.5609756097560976, 'recall': 0.8846153846153846, 'f1-score': 0.6865671641791045, 'support': 26.0}, 'accuracy': 0.5227272727272727, 'macro avg': {'precision': 0.2804878048780488, 'recall': 0.4423076923076923, 'f1-score': 0.34328358208955223, 'support': 44.0}, 'weighted avg': {'precision': 0.33148558758314856, 'recall': 0.5227272727272727, 'f1-score': 0.40569877883310723, 'support': 44.0}}","[[ 0 18]
 [ 3 23]]"
490,50,64,8,0.2,0.001,128,5,2,0.46369899311075785,0.5,"{'0': {'precision': 0.42424242424242425, 'recall': 0.7777777777777778, 'f1-score': 0.5490196078431373, 'support': 18.0}, '1': {'precision': 0.6363636363636364, 'recall': 0.2692307692307692, 'f1-score': 0.3783783783783784, 'support': 26.0}, 'accuracy': 0.4772727272727273, 'macro avg': {'precision': 0.5303030303030303, 'recall': 0.5235042735042735, 'f1-score': 0.46369899311075785, 'support': 44.0}, 'weighted avg': {'precision': 0.5495867768595042, 'recall': 0.4772727272727273, 'f1-score': 0.44818615406850704, 'support': 44.0}}","[[14  4]
 [19  7]]"
491,50,64,8,0.2,0.001,128,5,3,0.37142857142857144,0.5,"{'0': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 18.0}, '1': {'precision': 0.5909090909090909, 'recall': 1.0, 'f1-score': 0.7428571428571429, 'support': 26.0}, 'accuracy': 0.5909090909090909, 'macro avg': {'precision': 0.29545454545454547, 'recall': 0.5, 'f1-score': 0.37142857142857144, 'support': 44.0}, 'weighted avg': {'precision': 0.3491735537190083, 'recall': 0.5909090909090909, 'f1-score': 0.438961038961039, 'support': 44.0}}","[[ 0 18]
 [ 0 26]]"
492,50,64,8,0.2,0.0005,64,2,2,0.37142857142857144,0.0,"{'0': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 18.0}, '1': {'precision': 0.5909090909090909, 'recall': 1.0, 'f1-score': 0.7428571428571429, 'support': 26.0}, 'accuracy': 0.5909090909090909, 'macro avg': {'precision': 0.29545454545454547, 'recall': 0.5, 'f1-score': 0.37142857142857144, 'support': 44.0}, 'weighted avg': {'precision': 0.3491735537190083, 'recall': 0.5909090909090909, 'f1-score': 0.438961038961039, 'support': 44.0}}","[[ 0 18]
 [ 0 26]]"
493,50,64,8,0.2,0.0005,64,2,3,0.37142857142857144,0.5,"{'0': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 18.0}, '1': {'precision': 0.5909090909090909, 'recall': 1.0, 'f1-score': 0.7428571428571429, 'support': 26.0}, 'accuracy': 0.5909090909090909, 'macro avg': {'precision': 0.29545454545454547, 'recall': 0.5, 'f1-score': 0.37142857142857144, 'support': 44.0}, 'weighted avg': {'precision': 0.3491735537190083, 'recall': 0.5909090909090909, 'f1-score': 0.438961038961039, 'support': 44.0}}","[[ 0 18]
 [ 0 26]]"
494,50,64,8,0.2,0.0005,64,3,2,0.2903225806451613,0.5,"{'0': {'precision': 0.4090909090909091, 'recall': 1.0, 'f1-score': 0.5806451612903226, 'support': 18.0}, '1': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 26.0}, 'accuracy': 0.4090909090909091, 'macro avg': {'precision': 0.20454545454545456, 'recall': 0.5, 'f1-score': 0.2903225806451613, 'support': 44.0}, 'weighted avg': {'precision': 0.16735537190082647, 'recall': 0.4090909090909091, 'f1-score': 0.23753665689149564, 'support': 44.0}}","[[18  0]
 [26  0]]"
495,50,64,8,0.2,0.0005,64,3,3,0.37142857142857144,0.0,"{'0': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 18.0}, '1': {'precision': 0.5909090909090909, 'recall': 1.0, 'f1-score': 0.7428571428571429, 'support': 26.0}, 'accuracy': 0.5909090909090909, 'macro avg': {'precision': 0.29545454545454547, 'recall': 0.5, 'f1-score': 0.37142857142857144, 'support': 44.0}, 'weighted avg': {'precision': 0.3491735537190083, 'recall': 0.5909090909090909, 'f1-score': 0.438961038961039, 'support': 44.0}}","[[ 0 18]
 [ 0 26]]"
496,50,64,8,0.2,0.0005,64,5,2,0.3449131513647643,0.5,"{'0': {'precision': 0.125, 'recall': 0.05555555555555555, 'f1-score': 0.07692307692307693, 'support': 18.0}, '1': {'precision': 0.5277777777777778, 'recall': 0.7307692307692307, 'f1-score': 0.6129032258064516, 'support': 26.0}, 'accuracy': 0.45454545454545453, 'macro avg': {'precision': 0.3263888888888889, 'recall': 0.39316239316239315, 'f1-score': 0.3449131513647643, 'support': 44.0}, 'weighted avg': {'precision': 0.36300505050505055, 'recall': 0.45454545454545453, 'f1-score': 0.39363861944507106, 'support': 44.0}}","[[ 1 17]
 [ 7 19]]"
497,50,64,8,0.2,0.0005,64,5,3,0.37142857142857144,0.5,"{'0': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 18.0}, '1': {'precision': 0.5909090909090909, 'recall': 1.0, 'f1-score': 0.7428571428571429, 'support': 26.0}, 'accuracy': 0.5909090909090909, 'macro avg': {'precision': 0.29545454545454547, 'recall': 0.5, 'f1-score': 0.37142857142857144, 'support': 44.0}, 'weighted avg': {'precision': 0.3491735537190083, 'recall': 0.5909090909090909, 'f1-score': 0.438961038961039, 'support': 44.0}}","[[ 0 18]
 [ 0 26]]"
498,50,64,8,0.2,0.0005,128,2,2,0.37142857142857144,0.0,"{'0': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 18.0}, '1': {'precision': 0.5909090909090909, 'recall': 1.0, 'f1-score': 0.7428571428571429, 'support': 26.0}, 'accuracy': 0.5909090909090909, 'macro avg': {'precision': 0.29545454545454547, 'recall': 0.5, 'f1-score': 0.37142857142857144, 'support': 44.0}, 'weighted avg': {'precision': 0.3491735537190083, 'recall': 0.5909090909090909, 'f1-score': 0.438961038961039, 'support': 44.0}}","[[ 0 18]
 [ 0 26]]"
499,50,64,8,0.2,0.0005,128,2,3,0.37142857142857144,0.0,"{'0': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 18.0}, '1': {'precision': 0.5909090909090909, 'recall': 1.0, 'f1-score': 0.7428571428571429, 'support': 26.0}, 'accuracy': 0.5909090909090909, 'macro avg': {'precision': 0.29545454545454547, 'recall': 0.5, 'f1-score': 0.37142857142857144, 'support': 44.0}, 'weighted avg': {'precision': 0.3491735537190083, 'recall': 0.5909090909090909, 'f1-score': 0.438961038961039, 'support': 44.0}}","[[ 0 18]
 [ 0 26]]"
500,50,64,8,0.2,0.0005,128,3,2,0.37142857142857144,0.0,"{'0': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 18.0}, '1': {'precision': 0.5909090909090909, 'recall': 1.0, 'f1-score': 0.7428571428571429, 'support': 26.0}, 'accuracy': 0.5909090909090909, 'macro avg': {'precision': 0.29545454545454547, 'recall': 0.5, 'f1-score': 0.37142857142857144, 'support': 44.0}, 'weighted avg': {'precision': 0.3491735537190083, 'recall': 0.5909090909090909, 'f1-score': 0.438961038961039, 'support': 44.0}}","[[ 0 18]
 [ 0 26]]"
501,50,64,8,0.2,0.0005,128,3,3,0.525079365079365,0.5,"{'0': {'precision': 0.5714285714285714, 'recall': 0.2222222222222222, 'f1-score': 0.32, 'support': 18.0}, '1': {'precision': 0.6216216216216216, 'recall': 0.8846153846153846, 'f1-score': 0.7301587301587301, 'support': 26.0}, 'accuracy': 0.6136363636363636, 'macro avg': {'precision': 0.5965250965250966, 'recall': 0.5534188034188035, 'f1-score': 0.525079365079365, 'support': 44.0}, 'weighted avg': {'precision': 0.6010881010881011, 'recall': 0.6136363636363636, 'f1-score': 0.5623665223665224, 'support': 44.0}}","[[ 4 14]
 [ 3 23]]"
